,time,type,fracSize,low,high,note,tokenPriceA,tokenPriceB,cumFees
0,2021-03-31 23:58:15.211,base,1,1780.2074890940228,2089.991007362684,new,1927.0153263431048,0.9999900688947156,0.1059889460934058
1,2021-04-01 00:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1937.4798370748597,1.001622829672395,0.1060338487617169
2,2021-04-01 01:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1929.6512390269424,1.000853611425916,0.1060819704096193
3,2021-04-01 02:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1916.5315109560493,0.9991577631151792,0.1061131986661906
4,2021-04-01 03:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1910.5490413520183,1.000057880422689,0.1061528900720297
5,2021-04-01 04:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1910.252369634411,1.0018241801132837,0.1061980872013721
6,2021-04-01 05:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1917.112944000377,1.0015495207444869,0.1062366662023279
7,2021-04-01 06:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1924.167834351794,1.000484358238581,0.1062945201799779
8,2021-04-01 07:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1936.95856906646,1.000479113377023,0.106364844210236
9,2021-04-01 08:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1939.547616968109,1.0011383686207882,0.1063951436801077
10,2021-04-01 09:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1927.5983257770915,1.0001907669715993,0.1064368770692921
11,2021-04-01 10:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1924.5320642839465,0.9993943683468748,0.1064865225609803
12,2021-04-01 11:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1920.654067221395,1.001636406934301,0.1065221817515094
13,2021-04-01 12:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1931.932523467363,1.000296280500616,0.106572715855365
14,2021-04-01 13:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1929.7393522488169,0.998633089262044,0.1066054183082943
15,2021-04-01 14:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1941.348647109168,1.000452226443494,0.1066406772411149
16,2021-04-01 15:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1943.470833918794,1.000404541778517,0.1066834460836382
17,2021-04-01 16:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1936.2790322197732,1.0012162601738808,0.1067376299450147
18,2021-04-01 17:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1962.785839731632,0.9998295925710036,0.1068104206024382
19,2021-04-01 18:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1970.8572840450413,0.9985524038368516,0.1068586413136479
20,2021-04-01 19:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1970.323619087737,1.0020151197169354,0.1068889472250541
21,2021-04-01 20:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1959.139988961106,0.9993960047377196,0.1069205384266835
22,2021-04-01 21:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1966.1584725373352,0.9990784061520548,0.1069459646216411
23,2021-04-01 22:58:15.211,base,1,1780.2074890940228,2089.991007362684,hold,1971.6460235656416,0.9992833853685916,0.1069774069382628
24,2021-04-01 23:58:15.211,base,1,1810.1352974921822,2123.1301241334945,new,1954.651855423843,0.9987981873210215,0.1070125910176362
25,2021-04-02 00:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1983.666278236784,0.9993470994825288,0.1070527678666539
26,2021-04-02 01:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1989.7028695958927,0.9989098207878756,0.1071525462806043
27,2021-04-02 02:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1993.925232549488,1.0004530622148178,0.1072029555106113
28,2021-04-02 03:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1993.663019890597,0.9986248140378932,0.1072243763563171
29,2021-04-02 04:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1990.1944882203795,0.9998524582205824,0.1072491725830761
30,2021-04-02 05:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1991.3037851914853,1.0001366258437447,0.1072822195433307
31,2021-04-02 06:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1999.4323891606505,1.0016924731062662,0.1073104096757035
32,2021-04-02 07:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1998.943569647004,1.0004772264007569,0.1073495472845132
33,2021-04-02 08:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1990.5190153772037,0.9992413814576876,0.1073863247487639
34,2021-04-02 09:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1999.2333193917675,0.9996321987560036,0.1074198033224479
35,2021-04-02 10:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1998.6552676127017,0.999282109622868,0.1074419378051638
36,2021-04-02 11:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,2008.29195892625,0.9971138811238828,0.1074871468332679
37,2021-04-02 12:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,1998.6174349987969,0.997754661308236,0.1075417595001007
38,2021-04-02 13:58:15.211,base,1,1810.1352974921822,2123.1301241334945,hold,2062.190470758484,1.0004183359459022,0.1076011066000642
